From Date,To Date,Ozone,CO,SO2,NO2,PM10,PM2.5,State,City,Station
04-12-2021 00:00,05-12-2021 00:00,42.6,1.7,22.03,51.97,254.52,200.14,Delhi,Delhi,"R K Puram, Delhi - DPCC"
05-12-2021 00:00,06-12-2021 00:00,33.4,1.69,28.38,61.26,247.08,189.93,Delhi,Delhi,"R K Puram, Delhi - DPCC"
06-12-2021 00:00,07-12-2021 00:00,41.48,1.85,21.98,55.26,245.73,188.96,Delhi,Delhi,"R K Puram, Delhi - DPCC"
07-12-2021 00:00,08-12-2021 00:00,37.51,0.77,15.87,50.49,180.35,129.47,Delhi,Delhi,"R K Puram, Delhi - DPCC"
08-12-2021 00:00,09-12-2021 00:00,44.51,0.92,21.45,59,180.59,123.92,Delhi,Delhi,"R K Puram, Delhi - DPCC"
09-12-2021 00:00,10-12-2021 00:00,40.44,0.97,24.24,72.24,239.48,172.82,Delhi,Delhi,"R K Puram, Delhi - DPCC"
10-12-2021 00:00,11-12-2021 00:00,41.35,0.52,20.8,67.33,223.57,158.64,Delhi,Delhi,"R K Puram, Delhi - DPCC"
11-12-2021 00:00,12-12-2021 00:00,44.93,1.16,21.21,59.2,193.79,131.64,Delhi,Delhi,"R K Puram, Delhi - DPCC"
12-12-2021 00:00,13-12-2021 00:00,41.66,1.91,21.78,62.24,231.8,169.24,Delhi,Delhi,"R K Puram, Delhi - DPCC"
13-12-2021 00:00,14-12-2021 00:00,39.53,2.1,18.04,48.85,287.02,228.7,Delhi,Delhi,"R K Puram, Delhi - DPCC"
14-12-2021 00:00,15-12-2021 00:00,34.8,1.91,17.24,54.96,338.26,270.49,Delhi,Delhi,"R K Puram, Delhi - DPCC"
15-12-2021 00:00,16-12-2021 00:00,41.67,1.97,17.25,55.94,293.11,225.47,Delhi,Delhi,"R K Puram, Delhi - DPCC"
16-12-2021 00:00,17-12-2021 00:00,26.56,1.94,19.11,68.66,315.31,236.67,Delhi,Delhi,"R K Puram, Delhi - DPCC"
17-12-2021 00:00,18-12-2021 00:00,49.08,1.21,14.78,50.73,228.22,165.57,Delhi,Delhi,"R K Puram, Delhi - DPCC"
18-12-2021 00:00,19-12-2021 00:00,41.97,0.3,14.25,44.77,216.08,155.95,Delhi,Delhi,"R K Puram, Delhi - DPCC"
19-12-2021 00:00,20-12-2021 00:00,51.27,0.56,16.51,54.44,224.42,157.68,Delhi,Delhi,"R K Puram, Delhi - DPCC"
20-12-2021 00:00,21-12-2021 00:00,47.02,1.33,20.36,64.04,321.7,247.09,Delhi,Delhi,"R K Puram, Delhi - DPCC"
21-12-2021 00:00,22-12-2021 00:00,39.15,1.98,23.98,74.45,410.79,335.85,Delhi,Delhi,"R K Puram, Delhi - DPCC"
22-12-2021 00:00,23-12-2021 00:00,35.24,2.21,23.64,73.98,441.93,365.1,Delhi,Delhi,"R K Puram, Delhi - DPCC"
23-12-2021 00:00,24-12-2021 00:00,40.51,1.85,21.08,62.62,446.93,359.15,Delhi,Delhi,"R K Puram, Delhi - DPCC"
24-12-2021 00:00,25-12-2021 00:00,35.35,1.32,20.37,52.45,450.58,377.73,Delhi,Delhi,"R K Puram, Delhi - DPCC"
25-12-2021 00:00,26-12-2021 00:00,31.52,1.48,23.05,61.85,486.92,419.51,Delhi,Delhi,"R K Puram, Delhi - DPCC"
26-12-2021 00:00,27-12-2021 00:00,22.6,0.45,17.99,57.95,432.93,384.78,Delhi,Delhi,"R K Puram, Delhi - DPCC"
27-12-2021 00:00,28-12-2021 00:00,29.19,1.01,17.92,44.33,220.99,186.53,Delhi,Delhi,"R K Puram, Delhi - DPCC"
28-12-2021 00:00,29-12-2021 00:00,14.9,0.46,15.51,53.78,194.05,164.45,Delhi,Delhi,"R K Puram, Delhi - DPCC"
29-12-2021 00:00,30-12-2021 00:00,27.57,,20.3,44.74,252.89,221.53,Delhi,Delhi,"R K Puram, Delhi - DPCC"
30-12-2021 00:00,31-12-2021 00:00,28.31,3.2,32.74,53.85,271.72,211.99,Delhi,Delhi,"R K Puram, Delhi - DPCC"
31-12-2021 00:00,01-01-2022 00:00,34.92,1.59,35.17,56.59,300.25,236.79,Delhi,Delhi,"R K Puram, Delhi - DPCC"
01-01-2022 00:00,02-01-2022 00:00,39.64,1.61,33.56,59.73,322.48,274.7,Delhi,Delhi,"R K Puram, Delhi - DPCC"
02-01-2022 00:00,03-01-2022 00:00,40.66,1.63,33.89,57.6,326.9,282.19,Delhi,Delhi,"R K Puram, Delhi - DPCC"
03-01-2022 00:00,04-01-2022 00:00,43.05,1.73,31.87,58.64,325.43,273.7,Delhi,Delhi,"R K Puram, Delhi - DPCC"
04-01-2022 00:00,05-01-2022 00:00,30.21,1.98,29.23,66.8,321.76,255.5,Delhi,Delhi,"R K Puram, Delhi - DPCC"
05-01-2022 00:00,06-01-2022 00:00,18.51,1.89,20.75,51.71,304.12,281.37,Delhi,Delhi,"R K Puram, Delhi - DPCC"
06-01-2022 00:00,07-01-2022 00:00,28.99,1.2,12.02,34.88,137.21,105.32,Delhi,Delhi,"R K Puram, Delhi - DPCC"
07-01-2022 00:00,08-01-2022 00:00,40.38,0.93,10.53,27.16,93.48,72.1,Delhi,Delhi,"R K Puram, Delhi - DPCC"
08-01-2022 00:00,09-01-2022 00:00,32.21,0.66,10,28.55,69.87,54.44,Delhi,Delhi,"R K Puram, Delhi - DPCC"
09-01-2022 00:00,10-01-2022 00:00,22.51,0.76,10.68,26.14,77.21,53.41,Delhi,Delhi,"R K Puram, Delhi - DPCC"
10-01-2022 00:00,11-01-2022 00:00,36.09,0.97,13.82,37.02,149.36,107.39,Delhi,Delhi,"R K Puram, Delhi - DPCC"
11-01-2022 00:00,12-01-2022 00:00,41.51,1.24,13.55,32.83,145.72,102.17,Delhi,Delhi,"R K Puram, Delhi - DPCC"
12-01-2022 00:00,13-01-2022 00:00,36.55,1.75,18.32,37.35,198.9,140.43,Delhi,Delhi,"R K Puram, Delhi - DPCC"
13-01-2022 00:00,14-01-2022 00:00,28.38,3.15,19.14,54.63,379.57,286.73,Delhi,Delhi,"R K Puram, Delhi - DPCC"
14-01-2022 00:00,15-01-2022 00:00,24.56,2.24,20.86,43.95,335.44,238.3,Delhi,Delhi,"R K Puram, Delhi - DPCC"
15-01-2022 00:00,16-01-2022 00:00,31.01,1.05,12.31,28.49,214.06,148.62,Delhi,Delhi,"R K Puram, Delhi - DPCC"
16-01-2022 00:00,17-01-2022 00:00,35.81,1.11,13.71,33.95,225,152.89,Delhi,Delhi,"R K Puram, Delhi - DPCC"
17-01-2022 00:00,18-01-2022 00:00,37.35,1.32,13.07,36.08,251.12,170.78,Delhi,Delhi,"R K Puram, Delhi - DPCC"
18-01-2022 00:00,19-01-2022 00:00,36.58,1.36,13.06,34.19,297.31,210.57,Delhi,Delhi,"R K Puram, Delhi - DPCC"
19-01-2022 00:00,20-01-2022 00:00,40.97,1.91,15.65,43.14,330.48,211.59,Delhi,Delhi,"R K Puram, Delhi - DPCC"
20-01-2022 00:00,21-01-2022 00:00,30.82,2.16,13.97,37.5,388.16,268.66,Delhi,Delhi,"R K Puram, Delhi - DPCC"
21-01-2022 00:00,22-01-2022 00:00,39.17,2.32,16.45,39.1,311.99,219.05,Delhi,Delhi,"R K Puram, Delhi - DPCC"
22-01-2022 00:00,23-01-2022 00:00,37,1.04,12.8,30.05,182.88,138.97,Delhi,Delhi,"R K Puram, Delhi - DPCC"
23-01-2022 00:00,24-01-2022 00:00,33.95,1.99,14.88,23.88,188.86,144.88,Delhi,Delhi,"R K Puram, Delhi - DPCC"
24-01-2022 00:00,25-01-2022 00:00,24.63,2.29,15.6,37.38,204.29,77.33,Delhi,Delhi,"R K Puram, Delhi - DPCC"
25-01-2022 00:00,26-01-2022 00:00,22.93,2.17,15.32,29.4,235.73,198.15,Delhi,Delhi,"R K Puram, Delhi - DPCC"
26-01-2022 00:00,27-01-2022 00:00,37.15,1.73,13.34,31.45,213.8,139.05,Delhi,Delhi,"R K Puram, Delhi - DPCC"
27-01-2022 00:00,28-01-2022 00:00,42.56,1.15,12.95,44.73,185.17,118.2,Delhi,Delhi,"R K Puram, Delhi - DPCC"
28-01-2022 00:00,29-01-2022 00:00,49.94,1.29,13.63,47.32,175.23,104.05,Delhi,Delhi,"R K Puram, Delhi - DPCC"
29-01-2022 00:00,30-01-2022 00:00,49.91,2.19,15.91,50.43,238.51,154.56,Delhi,Delhi,"R K Puram, Delhi - DPCC"
30-01-2022 00:00,31-01-2022 00:00,53.57,1.38,15.12,43.82,228,156.64,Delhi,Delhi,"R K Puram, Delhi - DPCC"
31-01-2022 00:00,01-02-2022 00:00,37.78,2.29,14.42,48.52,333.91,238.74,Delhi,Delhi,"R K Puram, Delhi - DPCC"
01-02-2022 00:00,02-02-2022 00:00,43.98,2.15,14.4,45.82,297.81,222.02,Delhi,Delhi,"R K Puram, Delhi - DPCC"
02-02-2022 00:00,03-02-2022 00:00,73.34,1.24,16.13,40.06,249.5,175.77,Delhi,Delhi,"R K Puram, Delhi - DPCC"
03-02-2022 00:00,04-02-2022 00:00,45.16,1.32,13.46,30.76,215.77,162.12,Delhi,Delhi,"R K Puram, Delhi - DPCC"
04-02-2022 00:00,05-02-2022 00:00,44.07,1.04,15.2,29.36,120.21,73.05,Delhi,Delhi,"R K Puram, Delhi - DPCC"
05-02-2022 00:00,06-02-2022 00:00,36.34,1.45,22.4,39.41,238.08,171.86,Delhi,Delhi,"R K Puram, Delhi - DPCC"
06-02-2022 00:00,07-02-2022 00:00,41.5,1.62,21.88,41.43,263.21,169.25,Delhi,Delhi,"R K Puram, Delhi - DPCC"
07-02-2022 00:00,08-02-2022 00:00,46.25,0.95,13.6,49.77,246.58,123.92,Delhi,Delhi,"R K Puram, Delhi - DPCC"
08-02-2022 00:00,09-02-2022 00:00,45.42,1.32,16.07,46.78,263,151.22,Delhi,Delhi,"R K Puram, Delhi - DPCC"
09-02-2022 00:00,10-02-2022 00:00,38.29,0.74,18.37,41.65,196.62,121.42,Delhi,Delhi,"R K Puram, Delhi - DPCC"
10-02-2022 00:00,11-02-2022 00:00,46.01,0.63,13.81,37.55,158.17,79.18,Delhi,Delhi,"R K Puram, Delhi - DPCC"
11-02-2022 00:00,12-02-2022 00:00,53.97,0.69,17.32,46.18,182.25,88.63,Delhi,Delhi,"R K Puram, Delhi - DPCC"
12-02-2022 00:00,13-02-2022 00:00,57.26,0.77,18.17,45.37,193.54,103.99,Delhi,Delhi,"R K Puram, Delhi - DPCC"
13-02-2022 00:00,14-02-2022 00:00,49.88,1.27,15.82,39.59,243.21,140.78,Delhi,Delhi,"R K Puram, Delhi - DPCC"
14-02-2022 00:00,15-02-2022 00:00,55.08,1.31,14.36,34.99,230.58,141.09,Delhi,Delhi,"R K Puram, Delhi - DPCC"
15-02-2022 00:00,16-02-2022 00:00,53.54,1.3,14.91,40.95,212.21,117.4,Delhi,Delhi,"R K Puram, Delhi - DPCC"
16-02-2022 00:00,17-02-2022 00:00,51.6,1.33,18.49,47.48,244.75,138.08,Delhi,Delhi,"R K Puram, Delhi - DPCC"
17-02-2022 00:00,18-02-2022 00:00,48.57,1.17,22.54,49.52,235,134.11,Delhi,Delhi,"R K Puram, Delhi - DPCC"
18-02-2022 00:00,19-02-2022 00:00,44.01,1.07,15.18,49.27,210.04,107.62,Delhi,Delhi,"R K Puram, Delhi - DPCC"
19-02-2022 00:00,20-02-2022 00:00,57.12,0.54,18.06,45.07,174.29,78.7,Delhi,Delhi,"R K Puram, Delhi - DPCC"
20-02-2022 00:00,21-02-2022 00:00,66.4,0.44,17.96,42.21,178.19,86.23,Delhi,Delhi,"R K Puram, Delhi - DPCC"
21-02-2022 00:00,22-02-2022 00:00,55.49,0.84,19.92,43.11,199.04,82.83,Delhi,Delhi,"R K Puram, Delhi - DPCC"
22-02-2022 00:00,23-02-2022 00:00,71.07,0.79,14.07,35.26,244.69,87.46,Delhi,Delhi,"R K Puram, Delhi - DPCC"
23-02-2022 00:00,24-02-2022 00:00,71.48,0.85,15.26,12.93,231.57,136.19,Delhi,Delhi,"R K Puram, Delhi - DPCC"
24-02-2022 00:00,25-02-2022 00:00,50.93,1.46,19.78,18.44,287.27,162.08,Delhi,Delhi,"R K Puram, Delhi - DPCC"
25-02-2022 00:00,26-02-2022 00:00,58.6,0.67,12.68,17.17,237.56,127.95,Delhi,Delhi,"R K Puram, Delhi - DPCC"
26-02-2022 00:00,27-02-2022 00:00,57.75,0.33,14.32,14.17,98.88,26.96,Delhi,Delhi,"R K Puram, Delhi - DPCC"
27-02-2022 00:00,28-02-2022 00:00,53.85,0.34,14.34,14.47,103.58,43.74,Delhi,Delhi,"R K Puram, Delhi - DPCC"
28-02-2022 00:00,01-03-2022 00:00,61.82,0.56,14.19,15.58,113.12,45.42,Delhi,Delhi,"R K Puram, Delhi - DPCC"
01-03-2022 00:00,02-03-2022 00:00,60.52,0.77,16.36,18.02,173.33,89.79,Delhi,Delhi,"R K Puram, Delhi - DPCC"
02-03-2022 00:00,03-03-2022 00:00,56.09,1.14,16.52,18.58,219.69,119.14,Delhi,Delhi,"R K Puram, Delhi - DPCC"
03-03-2022 00:00,04-03-2022 00:00,53.27,0.66,15.43,32.17,177.93,81.46,Delhi,Delhi,"R K Puram, Delhi - DPCC"
04-03-2022 00:00,05-03-2022 00:00,47.07,0.55,10.34,34.34,161.07,83.18,Delhi,Delhi,"R K Puram, Delhi - DPCC"
05-03-2022 00:00,06-03-2022 00:00,52.46,0.5,6.52,39.2,121.93,55.98,Delhi,Delhi,"R K Puram, Delhi - DPCC"
06-03-2022 00:00,07-03-2022 00:00,49.67,1.16,8.89,60.84,180.2,87.64,Delhi,Delhi,"R K Puram, Delhi - DPCC"
07-03-2022 00:00,08-03-2022 00:00,73.09,1.82,9.94,82.7,284.19,126.19,Delhi,Delhi,"R K Puram, Delhi - DPCC"
08-03-2022 00:00,09-03-2022 00:00,44.47,1.63,9.04,59.96,235.12,118.6,Delhi,Delhi,"R K Puram, Delhi - DPCC"
09-03-2022 00:00,10-03-2022 00:00,34.92,0.84,7.97,52.21,171.52,66.95,Delhi,Delhi,"R K Puram, Delhi - DPCC"
10-03-2022 00:00,11-03-2022 00:00,48.35,0.68,8.57,46.94,171.1,71.82,Delhi,Delhi,"R K Puram, Delhi - DPCC"
11-03-2022 00:00,12-03-2022 00:00,48,0.6,12.45,51.04,184.71,88.62,Delhi,Delhi,"R K Puram, Delhi - DPCC"
12-03-2022 00:00,13-03-2022 00:00,44.22,0.79,16.9,54.54,178.02,77.36,Delhi,Delhi,"R K Puram, Delhi - DPCC"
13-03-2022 00:00,14-03-2022 00:00,51.4,1.02,19.63,55.36,220.54,104.65,Delhi,Delhi,"R K Puram, Delhi - DPCC"
14-03-2022 00:00,15-03-2022 00:00,52.05,1.3,21.49,59.65,248.45,133.23,Delhi,Delhi,"R K Puram, Delhi - DPCC"
15-03-2022 00:00,16-03-2022 00:00,48.96,1.13,16.74,62.42,236.34,116.15,Delhi,Delhi,"R K Puram, Delhi - DPCC"
16-03-2022 00:00,17-03-2022 00:00,37.85,0.79,16.18,53.55,225.18,102.46,Delhi,Delhi,"R K Puram, Delhi - DPCC"
17-03-2022 00:00,18-03-2022 00:00,31.62,1.13,23.98,62.59,263.3,137.74,Delhi,Delhi,"R K Puram, Delhi - DPCC"
18-03-2022 00:00,19-03-2022 00:00,12.65,1.54,20.89,33.15,273.53,209.18,Delhi,Delhi,"R K Puram, Delhi - DPCC"
19-03-2022 00:00,20-03-2022 00:00,71.43,1.19,7.46,34.91,220.42,113.75,Delhi,Delhi,"R K Puram, Delhi - DPCC"
20-03-2022 00:00,21-03-2022 00:00,52.1,1.03,7.11,35.19,236.97,112.14,Delhi,Delhi,"R K Puram, Delhi - DPCC"
21-03-2022 00:00,22-03-2022 00:00,86.38,0.6,7.74,42.24,229.92,100.08,Delhi,Delhi,"R K Puram, Delhi - DPCC"
22-03-2022 00:00,23-03-2022 00:00,76.84,0.55,6.35,26.95,212.06,98.14,Delhi,Delhi,"R K Puram, Delhi - DPCC"
23-03-2022 00:00,24-03-2022 00:00,61.07,1.05,5.82,46.63,262.78,108.09,Delhi,Delhi,"R K Puram, Delhi - DPCC"
24-03-2022 00:00,25-03-2022 00:00,43.7,1.25,7.56,44.61,275.93,105.4,Delhi,Delhi,"R K Puram, Delhi - DPCC"
25-03-2022 00:00,26-03-2022 00:00,52.37,0.71,5.31,42.17,215.93,83.49,Delhi,Delhi,"R K Puram, Delhi - DPCC"
26-03-2022 00:00,27-03-2022 00:00,60.61,0.53,5.83,39.85,227.01,84.73,Delhi,Delhi,"R K Puram, Delhi - DPCC"
27-03-2022 00:00,28-03-2022 00:00,35.25,1.18,6.91,55.42,260.87,103.94,Delhi,Delhi,"R K Puram, Delhi - DPCC"
28-03-2022 00:00,29-03-2022 00:00,59.12,1.41,7.46,49.47,249.72,95.9,Delhi,Delhi,"R K Puram, Delhi - DPCC"
29-03-2022 00:00,30-03-2022 00:00,47.17,1.2,6.81,50.19,273.27,102.29,Delhi,Delhi,"R K Puram, Delhi - DPCC"
30-03-2022 00:00,31-03-2022 00:00,43.94,1.59,6.18,66.3,333.1,117.89,Delhi,Delhi,"R K Puram, Delhi - DPCC"
31-03-2022 00:00,01-04-2022 00:00,39.23,1.49,6.64,63.41,331.08,146.15,Delhi,Delhi,"R K Puram, Delhi - DPCC"
01-04-2022 00:00,02-04-2022 00:00,82.56,0.82,6.06,43.74,220.37,80.96,Delhi,Delhi,"R K Puram, Delhi - DPCC"
02-04-2022 00:00,03-04-2022 00:00,47.41,1.23,7.14,65.78,318.21,121.67,Delhi,Delhi,"R K Puram, Delhi - DPCC"
03-04-2022 00:00,04-04-2022 00:00,72.52,1.17,6.25,50.29,287.03,126.16,Delhi,Delhi,"R K Puram, Delhi - DPCC"
04-04-2022 00:00,05-04-2022 00:00,83.71,1.21,6.96,51.32,281.47,102.06,Delhi,Delhi,"R K Puram, Delhi - DPCC"
05-04-2022 00:00,06-04-2022 00:00,61.96,1.46,10.31,53.2,263.04,112.66,Delhi,Delhi,"R K Puram, Delhi - DPCC"
06-04-2022 00:00,07-04-2022 00:00,41.63,2.07,19.24,65.24,305.76,132.44,Delhi,Delhi,"R K Puram, Delhi - DPCC"
07-04-2022 00:00,08-04-2022 00:00,72.25,1.82,23.6,68.73,284.38,121.12,Delhi,Delhi,"R K Puram, Delhi - DPCC"
08-04-2022 00:00,09-04-2022 00:00,54.02,2.02,22.93,69.47,279.21,110.96,Delhi,Delhi,"R K Puram, Delhi - DPCC"
09-04-2022 00:00,10-04-2022 00:00,47.17,1.97,18.22,66.93,285.96,107.2,Delhi,Delhi,"R K Puram, Delhi - DPCC"
10-04-2022 00:00,11-04-2022 00:00,60.29,1.22,24.32,57.8,273.25,99.5,Delhi,Delhi,"R K Puram, Delhi - DPCC"
11-04-2022 00:00,12-04-2022 00:00,57.74,1.78,18.76,65.55,289.81,109.22,Delhi,Delhi,"R K Puram, Delhi - DPCC"
12-04-2022 00:00,13-04-2022 00:00,39.33,1.75,12.81,62,250.97,82.99,Delhi,Delhi,"R K Puram, Delhi - DPCC"
13-04-2022 00:00,14-04-2022 00:00,44.77,1.61,10.2,56.15,296.47,102.44,Delhi,Delhi,"R K Puram, Delhi - DPCC"
14-04-2022 00:00,15-04-2022 00:00,82.19,0.55,16.97,33.01,346.23,75.02,Delhi,Delhi,"R K Puram, Delhi - DPCC"
15-04-2022 00:00,16-04-2022 00:00,64.89,0.93,14.86,51.46,230.79,70.29,Delhi,Delhi,"R K Puram, Delhi - DPCC"
16-04-2022 00:00,17-04-2022 00:00,63.62,1.73,13.68,64.02,279.91,100.82,Delhi,Delhi,"R K Puram, Delhi - DPCC"
17-04-2022 00:00,18-04-2022 00:00,52.81,2.01,15.28,77.12,293.27,125.25,Delhi,Delhi,"R K Puram, Delhi - DPCC"
18-04-2022 00:00,19-04-2022 00:00,27.5,2.63,12.34,78.6,306.95,121.28,Delhi,Delhi,"R K Puram, Delhi - DPCC"
19-04-2022 00:00,20-04-2022 00:00,55.17,1.45,12.22,58.58,345.79,121.6,Delhi,Delhi,"R K Puram, Delhi - DPCC"
20-04-2022 00:00,21-04-2022 00:00,53.13,1.08,16.88,49.99,315.8,112.7,Delhi,Delhi,"R K Puram, Delhi - DPCC"
21-04-2022 00:00,22-04-2022 00:00,26.23,1.07,10.57,46.84,381.01,101.78,Delhi,Delhi,"R K Puram, Delhi - DPCC"
22-04-2022 00:00,23-04-2022 00:00,67.1,1.01,7.57,48.21,240.23,63.3,Delhi,Delhi,"R K Puram, Delhi - DPCC"
23-04-2022 00:00,24-04-2022 00:00,68.72,1.8,9.86,57.2,282.58,117.65,Delhi,Delhi,"R K Puram, Delhi - DPCC"
24-04-2022 00:00,25-04-2022 00:00,80.14,1.09,13.96,50.88,316.52,129.5,Delhi,Delhi,"R K Puram, Delhi - DPCC"
25-04-2022 00:00,26-04-2022 00:00,90.93,0.63,11.11,37.48,313.41,101.45,Delhi,Delhi,"R K Puram, Delhi - DPCC"
26-04-2022 00:00,27-04-2022 00:00,51.91,1.3,9.16,60.32,251.9,76.32,Delhi,Delhi,"R K Puram, Delhi - DPCC"
27-04-2022 00:00,28-04-2022 00:00,68.11,1.84,11.28,66.67,285.09,124.95,Delhi,Delhi,"R K Puram, Delhi - DPCC"
28-04-2022 00:00,29-04-2022 00:00,49.24,2.07,13.51,69.54,326.35,151.86,Delhi,Delhi,"R K Puram, Delhi - DPCC"
29-04-2022 00:00,30-04-2022 00:00,51.55,1.35,14.3,52.02,304.09,123.28,Delhi,Delhi,"R K Puram, Delhi - DPCC"
30-04-2022 00:00,01-05-2022 00:00,54.01,1.65,16.31,50.97,292.03,114.89,Delhi,Delhi,"R K Puram, Delhi - DPCC"
01-05-2022 00:00,02-05-2022 00:00,70.46,1.15,7.66,35.87,281.24,85.56,Delhi,Delhi,"R K Puram, Delhi - DPCC"
02-05-2022 00:00,03-05-2022 00:00,94.67,0.73,8.92,26.18,267.8,77.39,Delhi,Delhi,"R K Puram, Delhi - DPCC"
03-05-2022 00:00,04-05-2022 00:00,88.34,0.82,9.19,33.66,342.29,106.21,Delhi,Delhi,"R K Puram, Delhi - DPCC"
04-05-2022 00:00,05-05-2022 00:00,75.51,0.78,7.6,32.1,232.59,80.04,Delhi,Delhi,"R K Puram, Delhi - DPCC"
05-05-2022 00:00,06-05-2022 00:00,49.84,1.42,9.85,63.98,200.24,81.81,Delhi,Delhi,"R K Puram, Delhi - DPCC"
06-05-2022 00:00,07-05-2022 00:00,53.73,1.25,8.7,56.91,275.27,133.25,Delhi,Delhi,"R K Puram, Delhi - DPCC"
07-05-2022 00:00,08-05-2022 00:00,53.67,1.61,10.57,67.31,252.85,92.26,Delhi,Delhi,"R K Puram, Delhi - DPCC"
08-05-2022 00:00,09-05-2022 00:00,97.35,0.8,9.54,38.55,231.44,89.39,Delhi,Delhi,"R K Puram, Delhi - DPCC"
09-05-2022 00:00,10-05-2022 00:00,102.02,0.71,6.57,28.48,175.82,73.7,Delhi,Delhi,"R K Puram, Delhi - DPCC"
10-05-2022 00:00,11-05-2022 00:00,90.72,0.69,6.42,27.4,161.21,70.31,Delhi,Delhi,"R K Puram, Delhi - DPCC"
11-05-2022 00:00,12-05-2022 00:00,94.28,0.8,6.69,34.24,169.72,69.67,Delhi,Delhi,"R K Puram, Delhi - DPCC"
12-05-2022 00:00,13-05-2022 00:00,98.22,0.92,7.16,35.56,175.76,75.45,Delhi,Delhi,"R K Puram, Delhi - DPCC"
13-05-2022 00:00,14-05-2022 00:00,69.2,1.44,7.94,51.4,240.73,89.59,Delhi,Delhi,"R K Puram, Delhi - DPCC"
14-05-2022 00:00,15-05-2022 00:00,65.3,1.68,10.15,66.04,253.05,103.85,Delhi,Delhi,"R K Puram, Delhi - DPCC"
15-05-2022 00:00,16-05-2022 00:00,54.49,1.74,9.18,62.19,283.17,90.96,Delhi,Delhi,"R K Puram, Delhi - DPCC"
16-05-2022 00:00,17-05-2022 00:00,57.92,0.72,7.67,39.34,437.49,95.95,Delhi,Delhi,"R K Puram, Delhi - DPCC"
17-05-2022 00:00,18-05-2022 00:00,85.95,0.71,8.25,44.48,254.8,73.9,Delhi,Delhi,"R K Puram, Delhi - DPCC"
18-05-2022 00:00,19-05-2022 00:00,79,0.8,10.57,49.32,259.97,77.12,Delhi,Delhi,"R K Puram, Delhi - DPCC"
19-05-2022 00:00,20-05-2022 00:00,68.78,1.02,9.29,57.16,258.99,91.24,Delhi,Delhi,"R K Puram, Delhi - DPCC"
20-05-2022 00:00,21-05-2022 00:00,62.59,0.81,4.2,41.42,316.54,111.28,Delhi,Delhi,"R K Puram, Delhi - DPCC"
21-05-2022 00:00,22-05-2022 00:00,62.21,0.45,3.1,27.78,288.53,80.49,Delhi,Delhi,"R K Puram, Delhi - DPCC"
22-05-2022 00:00,23-05-2022 00:00,74.28,0.61,3.77,37.15,178.33,66.12,Delhi,Delhi,"R K Puram, Delhi - DPCC"
23-05-2022 00:00,24-05-2022 00:00,73.12,0.39,3.01,19.08,105.83,30.23,Delhi,Delhi,"R K Puram, Delhi - DPCC"
24-05-2022 00:00,25-05-2022 00:00,66.69,0.74,3.14,28.28,78.32,40.38,Delhi,Delhi,"R K Puram, Delhi - DPCC"
25-05-2022 00:00,26-05-2022 00:00,79.28,1.15,3.31,43.92,146.46,90.49,Delhi,Delhi,"R K Puram, Delhi - DPCC"
26-05-2022 00:00,27-05-2022 00:00,49.8,1.22,6,58.2,174.98,91.49,Delhi,Delhi,"R K Puram, Delhi - DPCC"
27-05-2022 00:00,28-05-2022 00:00,69.16,0.74,6.11,35.3,193.16,89.85,Delhi,Delhi,"R K Puram, Delhi - DPCC"
28-05-2022 00:00,29-05-2022 00:00,59.71,0.86,5.99,45.03,350.12,93.92,Delhi,Delhi,"R K Puram, Delhi - DPCC"
29-05-2022 00:00,30-05-2022 00:00,72.09,0.52,6.35,26.25,254.81,78.85,Delhi,Delhi,"R K Puram, Delhi - DPCC"
30-05-2022 00:00,31-05-2022 00:00,68.23,0.74,5.56,34.56,169.35,65.26,Delhi,Delhi,"R K Puram, Delhi - DPCC"
31-05-2022 00:00,01-06-2022 00:00,50,1.38,6.58,58.08,259.86,103.43,Delhi,Delhi,"R K Puram, Delhi - DPCC"
01-06-2022 00:00,02-06-2022 00:00,62.23,1.15,7.37,61.15,244.76,89.76,Delhi,Delhi,"R K Puram, Delhi - DPCC"
02-06-2022 00:00,03-06-2022 00:00,57.23,1.06,8.92,61.01,227.32,71.52,Delhi,Delhi,"R K Puram, Delhi - DPCC"
03-06-2022 00:00,04-06-2022 00:00,67.51,1.66,10.9,68.87,226.94,88.74,Delhi,Delhi,"R K Puram, Delhi - DPCC"
04-06-2022 00:00,05-06-2022 00:00,66.15,1.42,11.34,73.79,226.37,81.07,Delhi,Delhi,"R K Puram, Delhi - DPCC"
05-06-2022 00:00,06-06-2022 00:00,53.94,0.8,7.78,46.29,221.86,52.86,Delhi,Delhi,"R K Puram, Delhi - DPCC"
06-06-2022 00:00,07-06-2022 00:00,75.46,1.06,9.19,60.61,203.05,56.34,Delhi,Delhi,"R K Puram, Delhi - DPCC"
07-06-2022 00:00,08-06-2022 00:00,47.17,0.62,9.43,49.07,341.38,88.06,Delhi,Delhi,"R K Puram, Delhi - DPCC"
08-06-2022 00:00,09-06-2022 00:00,54.25,0.59,8.12,44.38,317.74,76.84,Delhi,Delhi,"R K Puram, Delhi - DPCC"
09-06-2022 00:00,10-06-2022 00:00,62.8,0.52,7.18,43.98,256.43,58.8,Delhi,Delhi,"R K Puram, Delhi - DPCC"
10-06-2022 00:00,11-06-2022 00:00,35.27,0.6,7.17,46.68,290.15,73.6,Delhi,Delhi,"R K Puram, Delhi - DPCC"
